calendar_year,calendar_month,year_month,period,account_number,account_name,management_group,management_line,actual_amount,plan_amount,variance,contribution_pct,variance_contribution_pct,metric,driver_direction,driver_rank,root_cause_status,analysis_level
2023,9,2023-09,2023-09-01,541,Net book value of sold long-term intangible and tangible assets,Non-Core Operating Items,Fixed Asset Disposal Costs,-75245022.0,0.0,-75245022.0,40.66798853868053,-40.991525817562966,NET_PROFIT,UNFAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2023,9,2023-09,2023-09-01,549,Shortages and damages in operating area,Operating Costs,Shortages & Damages,-4868531.42,0.0,-4868531.42,2.6313153312489703,-2.6522489606893394,NET_PROFIT,UNFAVORABLE,9,DRIVER_IDENTIFIED,ACCOUNT
2023,9,2023-09,2023-09-01,551,Depreciation of intangible and tangible fixed assets,EBITDA Adjustments,Depreciation,-31175951.0,0.0,-31175951.0,16.849795298756984,-16.983845128034886,NET_PROFIT,UNFAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2023,9,2023-09,2023-09-01,562,Interest expenses,Financial Result,Interest Expense,-3616218.92,0.0,-3616218.92,1.9544728100673516,-1.9700217673022893,NET_PROFIT,UNFAVORABLE,10,DRIVER_IDENTIFIED,ACCOUNT
2023,9,2023-09,2023-09-01,568,Other and extraordinary financial expenses,Financial Result,Other Financial Expenses,-4934695.95,0.0,-4934695.95,2.6670755486851108,-2.6882936712577266,NET_PROFIT,UNFAVORABLE,8,DRIVER_IDENTIFIED,ACCOUNT
2023,9,2023-09,2023-09-01,591,Income tax - payable,Tax,Income Tax,-5846079.42,0.0,-5846079.42,3.1596547456491693,-3.184791619523395,NET_PROFIT,UNFAVORABLE,7,DRIVER_IDENTIFIED,ACCOUNT
2023,9,2023-09,2023-09-01,602,Revenues from services,Revenue,Sales Revenue,-7976942.85,0.0,-7976942.85,4.311331324981333,-4.345630449559829,NET_PROFIT,UNFAVORABLE,4,DRIVER_IDENTIFIED,ACCOUNT
2023,9,2023-09,2023-09-01,641,Revenues from sale of long-term intangible and tangible assets,Other Operating Income,Other Operating Income,-7834103.6,0.0,-7834103.6,4.234130404209808,-4.267815350985782,NET_PROFIT,UNFAVORABLE,5,DRIVER_IDENTIFIED,ACCOUNT
2023,10,2023-10,2023-10-01,501,Material consumption,Operating Costs,Material Consumption,-6898432.45,0.0,-6898432.45,5.936609391708127,-6.134616714036485,NET_PROFIT,UNFAVORABLE,6,DRIVER_IDENTIFIED,ACCOUNT
2023,10,2023-10,2023-10-01,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-25293388.71,0.0,-25293388.71,21.766824572430263,-22.492826632663153,NET_PROFIT,UNFAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2023,10,2023-10,2023-10-01,541,Net book value of sold long-term intangible and tangible assets,Non-Core Operating Items,Fixed Asset Disposal Costs,-7997304.0,0.0,-7997304.0,6.882269324061434,-7.111817813861589,NET_PROFIT,UNFAVORABLE,5,DRIVER_IDENTIFIED,ACCOUNT
2023,10,2023-10,2023-10-01,551,Depreciation of intangible and tangible fixed assets,EBITDA Adjustments,Depreciation,-16778068.82,0.0,-16778068.82,14.43876440821527,-14.920349247230277,NET_PROFIT,UNFAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2023,10,2023-10,2023-10-01,568,Other and extraordinary financial expenses,Financial Result,Other Financial Expenses,-4616399.55,0.0,-4616399.55,3.9727519437270367,-4.105257541240475,NET_PROFIT,UNFAVORABLE,10,DRIVER_IDENTIFIED,ACCOUNT
2023,10,2023-10,2023-10-01,591,Income tax - payable,Tax,Income Tax,-6794930.65,0.0,-6794930.65,5.847538466915829,-6.042574952837119,NET_PROFIT,UNFAVORABLE,7,DRIVER_IDENTIFIED,ACCOUNT
2023,10,2023-10,2023-10-01,602,Revenues from services,Revenue,Sales Revenue,-9228721.56,0.0,-9228721.56,7.941994863855668,-8.206889020296904,NET_PROFIT,UNFAVORABLE,4,DRIVER_IDENTIFIED,ACCOUNT
2023,10,2023-10,2023-10-01,641,Revenues from sale of long-term intangible and tangible assets,Other Operating Income,Other Operating Income,-11252625.2,0.0,-11252625.2,9.68371306494297,-10.006699801591614,NET_PROFIT,UNFAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2023,10,2023-10,2023-10-01,662,Interest revenues,Financial Result,Interest Income,-5074917.16,0.0,-5074917.16,4.367340130176491,-4.513006666041439,NET_PROFIT,UNFAVORABLE,8,DRIVER_IDENTIFIED,ACCOUNT
2023,10,2023-10,2023-10-01,663,Foreign exchange gains,Financial Result,FX Gains,-4702277.08,0.0,-4702277.08,4.046655885648611,-4.181626446019441,NET_PROFIT,UNFAVORABLE,9,DRIVER_IDENTIFIED,ACCOUNT
2023,11,2023-11,2023-11-01,501,Material consumption,Operating Costs,Material Consumption,-6809360.64,0.0,-6809360.64,2.1852410784790295,-2.2015093369371836,NET_PROFIT,UNFAVORABLE,5,DRIVER_IDENTIFIED,ACCOUNT
2023,11,2023-11,2023-11-01,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-24456682.69,0.0,-24456682.69,7.848570590250749,-7.907000104571492,NET_PROFIT,UNFAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2023,11,2023-11,2023-11-01,541,Net book value of sold long-term intangible and tangible assets,Non-Core Operating Items,Fixed Asset Disposal Costs,-226674054.0,0.0,-226674054.0,72.74360698659864,-73.28515446677874,NET_PROFIT,UNFAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2023,11,2023-11,2023-11-01,549,Shortages and damages in operating area,Operating Costs,Shortages & Damages,-4979760.06,0.0,-4979760.06,1.5980907488079814,-1.6099879045027152,NET_PROFIT,UNFAVORABLE,7,DRIVER_IDENTIFIED,ACCOUNT
2023,11,2023-11,2023-11-01,568,Other and extraordinary financial expenses,Financial Result,Other Financial Expenses,-6153986.4,0.0,-6153986.4,1.9749202000969772,-1.989622702519167,NET_PROFIT,UNFAVORABLE,6,DRIVER_IDENTIFIED,ACCOUNT
2023,11,2023-11,2023-11-01,591,Income tax - payable,Tax,Income Tax,-10205684.92,0.0,-10205684.92,3.275180020601459,-3.2995624448551775,NET_PROFIT,UNFAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2023,11,2023-11,2023-11-01,602,Revenues from services,Revenue,Sales Revenue,-8769690.74,0.0,-8769690.74,2.81434476212515,-2.8352964495300337,NET_PROFIT,UNFAVORABLE,4,DRIVER_IDENTIFIED,ACCOUNT
2023,11,2023-11,2023-11-01,641,Revenues from sale of long-term intangible and tangible assets,Other Operating Income,Other Operating Income,-4011890.8,0.0,-4011890.8,1.2874848377148218,-1.2970696548350809,NET_PROFIT,UNFAVORABLE,9,DRIVER_IDENTIFIED,ACCOUNT
2023,11,2023-11,2023-11-01,662,Interest revenues,Financial Result,Interest Income,-4620982.92,0.0,-4620982.92,1.4829529868657352,-1.4939929873074325,NET_PROFIT,UNFAVORABLE,8,DRIVER_IDENTIFIED,ACCOUNT
2023,11,2023-11,2023-11-01,663,Foreign exchange gains,Financial Result,FX Gains,-2683488.63,0.0,-2683488.63,0.8611777078541419,-0.867588836432927,NET_PROFIT,UNFAVORABLE,10,DRIVER_IDENTIFIED,ACCOUNT
2023,12,2023-12,2023-12-01,501,Material consumption,Operating Costs,Material Consumption,-6706150.72,0.0,-6706150.72,5.403363996161695,-5.515963722562458,NET_PROFIT,UNFAVORABLE,6,DRIVER_IDENTIFIED,ACCOUNT
2023,12,2023-12,2023-12-01,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-22518046.68,0.0,-22518046.68,18.143523427191983,-18.52161303494354,NET_PROFIT,UNFAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2023,12,2023-12,2023-12-01,549,Shortages and damages in operating area,Operating Costs,Shortages & Damages,-5496840.43,0.0,-5496840.43,4.428983318780519,-4.521278102230697,NET_PROFIT,UNFAVORABLE,8,DRIVER_IDENTIFIED,ACCOUNT
2023,12,2023-12,2023-12-01,551,Depreciation of intangible and tangible fixed assets,EBITDA Adjustments,Depreciation,-9559562.4,0.0,-9559562.4,7.702450697562176,-7.862960676489554,NET_PROFIT,UNFAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2023,12,2023-12,2023-12-01,568,Other and extraordinary financial expenses,Financial Result,Other Financial Expenses,-5597496.73,0.0,-5597496.73,4.510085377191586,-4.604070231788944,NET_PROFIT,UNFAVORABLE,7,DRIVER_IDENTIFIED,ACCOUNT
2023,12,2023-12,2023-12-01,591,Income tax - payable,Tax,Income Tax,-8256940.15,0.0,-8256940.15,6.652885535649271,-6.791523815732167,NET_PROFIT,UNFAVORABLE,5,DRIVER_IDENTIFIED,ACCOUNT
2023,12,2023-12,2023-12-01,602,Revenues from services,Revenue,Sales Revenue,-8359591.82,0.0,-8359591.82,6.7355953286412005,-6.875957183161829,NET_PROFIT,UNFAVORABLE,4,DRIVER_IDENTIFIED,ACCOUNT
2023,12,2023-12,2023-12-01,641,Revenues from sale of long-term intangible and tangible assets,Other Operating Income,Other Operating Income,-40297060.0,0.0,-40297060.0,32.46865336709396,-33.14526177036515,NET_PROFIT,UNFAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2023,12,2023-12,2023-12-01,662,Interest revenues,Financial Result,Interest Income,-5068693.96,0.0,-5068693.96,4.084011766891252,-4.169117750477795,NET_PROFIT,UNFAVORABLE,9,DRIVER_IDENTIFIED,ACCOUNT
2023,12,2023-12,2023-12-01,663,Foreign exchange gains,Financial Result,FX Gains,-2767395.61,0.0,-2767395.61,2.2297807530054934,-2.276246751391028,NET_PROFIT,UNFAVORABLE,10,DRIVER_IDENTIFIED,ACCOUNT
2024,1,2024-01,2024-01-01,501,Material consumption,Operating Costs,Material Consumption,-6888421.18,0.0,-6888421.18,2.9160976451464413,-2.961397158399165,NET_PROFIT,UNFAVORABLE,6,DRIVER_IDENTIFIED,ACCOUNT
2024,1,2024-01,2024-01-01,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-26000528.15,0.0,-26000528.15,11.006887780166014,-11.177871992474115,NET_PROFIT,UNFAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2024,1,2024-01,2024-01-01,541,Net book value of sold long-term intangible and tangible assets,Non-Core Operating Items,Fixed Asset Disposal Costs,-103982604.0,0.0,-103982604.0,44.01929248185068,-44.70310103897359,NET_PROFIT,UNFAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2024,1,2024-01,2024-01-01,549,Shortages and damages in operating area,Operating Costs,Shortages & Damages,-4828622.41,0.0,-4828622.41,2.0441163615234013,-2.075870262618949,NET_PROFIT,UNFAVORABLE,8,DRIVER_IDENTIFIED,ACCOUNT
2024,1,2024-01,2024-01-01,551,Depreciation of intangible and tangible fixed assets,EBITDA Adjustments,Depreciation,-2390574.41,0.0,-2390574.41,1.012009606466651,-1.0277304595239285,NET_PROFIT,UNFAVORABLE,10,DRIVER_IDENTIFIED,ACCOUNT
2024,1,2024-01,2024-01-01,562,Interest expenses,Financial Result,Interest Expense,-3877761.04,0.0,-3877761.04,1.6415851385534204,-1.667086001963514,NET_PROFIT,UNFAVORABLE,9,DRIVER_IDENTIFIED,ACCOUNT
2024,1,2024-01,2024-01-01,591,Income tax - payable,Tax,Income Tax,-7738837.94,0.0,-7738837.94,3.2761073260918026,-3.3269993349662816,NET_PROFIT,UNFAVORABLE,5,DRIVER_IDENTIFIED,ACCOUNT
2024,1,2024-01,2024-01-01,602,Revenues from services,Revenue,Sales Revenue,-8764508.96,0.0,-8764508.96,3.7103079604550095,-3.7679449689091205,NET_PROFIT,UNFAVORABLE,4,DRIVER_IDENTIFIED,ACCOUNT
2024,1,2024-01,2024-01-01,641,Revenues from sale of long-term intangible and tangible assets,Other Operating Income,Other Operating Income,-51858404.4,0.0,-51858404.4,21.953386269550354,-22.294416589270572,NET_PROFIT,UNFAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2024,1,2024-01,2024-01-01,662,Interest revenues,Financial Result,Interest Income,-5558123.47,0.0,-5558123.47,2.35293840762219,-2.3894896406566284,NET_PROFIT,UNFAVORABLE,7,DRIVER_IDENTIFIED,ACCOUNT
2024,2,2024-02,2024-02-01,501,Material consumption,Operating Costs,Material Consumption,-6656038.15,0.0,-6656038.15,6.324082233731311,-6.424605832670012,NET_PROFIT,UNFAVORABLE,4,DRIVER_IDENTIFIED,ACCOUNT
2024,2,2024-02,2024-02-01,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-24349381.43,0.0,-24349381.43,23.13500719700804,-23.502746593645178,NET_PROFIT,UNFAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2024,2,2024-02,2024-02-01,541,Net book value of sold long-term intangible and tangible assets,Non-Core Operating Items,Fixed Asset Disposal Costs,-21451180.0,0.0,-21451180.0,20.381347473282197,-20.705316441981974,NET_PROFIT,UNFAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2024,2,2024-02,2024-02-01,549,Shortages and damages in operating area,Operating Costs,Shortages & Damages,-4455408.82,0.0,-4455408.82,4.233204667339803,-4.300493003018832,NET_PROFIT,UNFAVORABLE,9,DRIVER_IDENTIFIED,ACCOUNT
2024,2,2024-02,2024-02-01,551,Depreciation of intangible and tangible fixed assets,EBITDA Adjustments,Depreciation,-6056124.8,0.0,-6056124.8,5.754088301452956,-5.845551638470928,NET_PROFIT,UNFAVORABLE,6,DRIVER_IDENTIFIED,ACCOUNT
2024,2,2024-02,2024-02-01,562,Interest expenses,Financial Result,Interest Expense,-5010725.89,0.0,-5010725.89,4.760826465372123,-4.836501542408471,NET_PROFIT,UNFAVORABLE,7,DRIVER_IDENTIFIED,ACCOUNT
2024,2,2024-02,2024-02-01,591,Income tax - payable,Tax,Income Tax,-4758524.06,0.0,-4758524.06,4.521202671686757,-4.593068840925525,NET_PROFIT,UNFAVORABLE,8,DRIVER_IDENTIFIED,ACCOUNT
2024,2,2024-02,2024-02-01,602,Revenues from services,Revenue,Sales Revenue,-9361178.35,0.0,-9361178.35,8.894309250620083,-9.035687547565248,NET_PROFIT,UNFAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2024,2,2024-02,2024-02-01,641,Revenues from sale of long-term intangible and tangible assets,Other Operating Income,Other Operating Income,-4074010.8,0.0,-4074010.8,3.8708280721482162,-3.932356299376171,NET_PROFIT,UNFAVORABLE,10,DRIVER_IDENTIFIED,ACCOUNT
2024,2,2024-02,2024-02-01,662,Interest revenues,Financial Result,Interest Income,-6135896.37,0.0,-6135896.37,5.82988143202476,-5.922549528560132,NET_PROFIT,UNFAVORABLE,5,DRIVER_IDENTIFIED,ACCOUNT
2024,3,2024-03,2024-03-01,501,Material consumption,Operating Costs,Material Consumption,-6893397.51,0.0,-6893397.51,3.8900540637904624,-3.959537154346679,NET_PROFIT,UNFAVORABLE,4,DRIVER_IDENTIFIED,ACCOUNT
2024,3,2024-03,2024-03-01,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-24817445.65,0.0,-24817445.65,14.004880055681198,-14.25503142457751,NET_PROFIT,UNFAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2024,3,2024-03,2024-03-01,541,Net book value of sold long-term intangible and tangible assets,Non-Core Operating Items,Fixed Asset Disposal Costs,-6809095.0,0.0,-6809095.0,3.8424808140050692,-3.9111141640773015,NET_PROFIT,UNFAVORABLE,5,DRIVER_IDENTIFIED,ACCOUNT
2024,3,2024-03,2024-03-01,549,Shortages and damages in operating area,Operating Costs,Shortages & Damages,-5985532.09,0.0,-5985532.09,3.377731140105501,-3.4380632575603967,NET_PROFIT,UNFAVORABLE,7,DRIVER_IDENTIFIED,ACCOUNT
2024,3,2024-03,2024-03-01,562,Interest expenses,Financial Result,Interest Expense,-6020709.18,0.0,-6020709.18,3.3975821325527393,-3.458268823050381,NET_PROFIT,UNFAVORABLE,6,DRIVER_IDENTIFIED,ACCOUNT
2024,3,2024-03,2024-03-01,568,Other and extraordinary financial expenses,Financial Result,Other Financial Expenses,-4383158.28,0.0,-4383158.28,2.473486064689575,-2.5176668018731863,NET_PROFIT,UNFAVORABLE,9,DRIVER_IDENTIFIED,ACCOUNT
2024,3,2024-03,2024-03-01,591,Income tax - payable,Tax,Income Tax,-5014176.68,0.0,-5014176.68,2.8295798033265265,-2.8801209902834515,NET_PROFIT,UNFAVORABLE,8,DRIVER_IDENTIFIED,ACCOUNT
2024,3,2024-03,2024-03-01,602,Revenues from services,Revenue,Sales Revenue,-8638797.14,0.0,-8638797.14,4.875010888602945,-4.9620870108060595,NET_PROFIT,UNFAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2024,3,2024-03,2024-03-01,641,Revenues from sale of long-term intangible and tangible assets,Other Operating Income,Other Operating Income,-90505149.2,0.0,-90505149.2,51.07349792735544,-51.98575889425092,NET_PROFIT,UNFAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2024,3,2024-03,2024-03-01,662,Interest revenues,Financial Result,Interest Income,-3781009.52,0.0,-3781009.52,2.1336839239532592,-2.1717952074663547,NET_PROFIT,UNFAVORABLE,10,DRIVER_IDENTIFIED,ACCOUNT
2024,4,2024-04,2024-04-01,501,Material consumption,Operating Costs,Material Consumption,-6726707.0,0.0,-6726707.0,2.418741031602495,-2.4365199840013103,NET_PROFIT,UNFAVORABLE,6,DRIVER_IDENTIFIED,ACCOUNT
2024,4,2024-04,2024-04-01,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-23171953.14,0.0,-23171953.14,8.332004626050797,-8.393249013811948,NET_PROFIT,UNFAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2024,4,2024-04,2024-04-01,541,Net book value of sold long-term intangible and tangible assets,Non-Core Operating Items,Fixed Asset Disposal Costs,-174766236.0,0.0,-174766236.0,62.84118900257215,-63.30310306999982,NET_PROFIT,UNFAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2024,4,2024-04,2024-04-01,549,Shortages and damages in operating area,Operating Costs,Shortages & Damages,-6495797.29,0.0,-6495797.29,2.3357121751096477,-2.352880824020811,NET_PROFIT,UNFAVORABLE,7,DRIVER_IDENTIFIED,ACCOUNT
2024,4,2024-04,2024-04-01,551,Depreciation of intangible and tangible fixed assets,EBITDA Adjustments,Depreciation,-15235827.26,0.0,-15235827.26,5.478389432477112,-5.51865832595086,NET_PROFIT,UNFAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2024,4,2024-04,2024-04-01,562,Interest expenses,Financial Result,Interest Expense,-4804612.03,0.0,-4804612.03,1.7276079154171513,-1.7403066948609633,NET_PROFIT,UNFAVORABLE,10,DRIVER_IDENTIFIED,ACCOUNT
2024,4,2024-04,2024-04-01,591,Income tax - payable,Tax,Income Tax,-5871539.66,0.0,-5871539.66,2.1112460962434314,-2.126764807571708,NET_PROFIT,UNFAVORABLE,8,DRIVER_IDENTIFIED,ACCOUNT
2024,4,2024-04,2024-04-01,602,Revenues from services,Revenue,Sales Revenue,-7925104.72,0.0,-7925104.72,2.849652283949725,-2.870598648875759,NET_PROFIT,UNFAVORABLE,5,DRIVER_IDENTIFIED,ACCOUNT
2024,4,2024-04,2024-04-01,641,Revenues from sale of long-term intangible and tangible assets,Other Operating Income,Other Operating Income,-12680596.0,0.0,-12680596.0,4.559597712576819,-4.593113028863467,NET_PROFIT,UNFAVORABLE,4,DRIVER_IDENTIFIED,ACCOUNT
2024,4,2024-04,2024-04-01,662,Interest revenues,Financial Result,Interest Income,-5238086.65,0.0,-5238086.65,1.8834736086236936,-1.8973180786163988,NET_PROFIT,UNFAVORABLE,9,DRIVER_IDENTIFIED,ACCOUNT
2024,5,2024-05,2024-05-01,501,Material consumption,Operating Costs,Material Consumption,-7069046.04,0.0,-7069046.04,3.8131448612595924,-3.816554707717891,NET_PROFIT,UNFAVORABLE,5,DRIVER_IDENTIFIED,ACCOUNT
2024,5,2024-05,2024-05-01,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-24901119.37,0.0,-24901119.37,13.432021071591041,-13.44403245094987,NET_PROFIT,UNFAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2024,5,2024-05,2024-05-01,541,Net book value of sold long-term intangible and tangible assets,Non-Core Operating Items,Fixed Asset Disposal Costs,-92288640.0,0.0,-92288640.0,49.78181658138366,-49.8263332092942,NET_PROFIT,UNFAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2024,5,2024-05,2024-05-01,549,Shortages and damages in operating area,Operating Costs,Shortages & Damages,-4336381.83,0.0,-4336381.83,2.3391065778833107,-2.3411982881566895,NET_PROFIT,UNFAVORABLE,9,DRIVER_IDENTIFIED,ACCOUNT
2024,5,2024-05,2024-05-01,551,Depreciation of intangible and tangible fixed assets,EBITDA Adjustments,Depreciation,-11937378.91,0.0,-11937378.91,6.439193462598404,-6.444951612844887,NET_PROFIT,UNFAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2024,5,2024-05,2024-05-01,562,Interest expenses,Financial Result,Interest Expense,-4542006.39,0.0,-4542006.39,2.45002341586627,-2.4522143118251982,NET_PROFIT,UNFAVORABLE,8,DRIVER_IDENTIFIED,ACCOUNT
2024,5,2024-05,2024-05-01,568,Other and extraordinary financial expenses,Financial Result,Other Financial Expenses,-3695063.16,0.0,-3695063.16,1.9931700855896013,-1.9949524474469187,NET_PROFIT,UNFAVORABLE,10,DRIVER_IDENTIFIED,ACCOUNT
2024,5,2024-05,2024-05-01,602,Revenues from services,Revenue,Sales Revenue,-9487469.47,0.0,-9487469.47,5.117677159150002,-5.12225356365882,NET_PROFIT,UNFAVORABLE,4,DRIVER_IDENTIFIED,ACCOUNT
2024,5,2024-05,2024-05-01,641,Revenues from sale of long-term intangible and tangible assets,Other Operating Income,Other Operating Income,-5895586.0,0.0,-5895586.0,3.180163678777511,-3.1830074914967863,NET_PROFIT,UNFAVORABLE,7,DRIVER_IDENTIFIED,ACCOUNT
2024,5,2024-05,2024-05-01,662,Interest revenues,Financial Result,Interest Income,-7031116.57,0.0,-7031116.57,3.792685160926278,-3.7960767116105485,NET_PROFIT,UNFAVORABLE,6,DRIVER_IDENTIFIED,ACCOUNT
2024,6,2024-06,2024-06-01,501,Material consumption,Operating Costs,Material Consumption,-6622742.62,0.0,-6622742.62,2.801386433825772,-2.818708823280499,NET_PROFIT,UNFAVORABLE,5,DRIVER_IDENTIFIED,ACCOUNT
2024,6,2024-06,2024-06-01,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-22470688.77,0.0,-22470688.77,9.504987025903645,-9.563761168962507,NET_PROFIT,UNFAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2024,6,2024-06,2024-06-01,541,Net book value of sold long-term intangible and tangible assets,Non-Core Operating Items,Fixed Asset Disposal Costs,-162633471.0,0.0,-162633471.0,68.79313080498319,-69.21851353305848,NET_PROFIT,UNFAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2024,6,2024-06,2024-06-01,549,Shortages and damages in operating area,Operating Costs,Shortages & Damages,-3290324.86,0.0,-3290324.86,1.3917906756406127,-1.4003968214517708,NET_PROFIT,UNFAVORABLE,8,DRIVER_IDENTIFIED,ACCOUNT
2024,6,2024-06,2024-06-01,562,Interest expenses,Financial Result,Interest Expense,-3149552.77,0.0,-3149552.77,1.3322447977747898,-1.3404827413006934,NET_PROFIT,UNFAVORABLE,10,DRIVER_IDENTIFIED,ACCOUNT
2024,6,2024-06,2024-06-01,568,Other and extraordinary financial expenses,Financial Result,Other Financial Expenses,-3178065.21,0.0,-3178065.21,1.344305414832451,-1.3526179352547134,NET_PROFIT,UNFAVORABLE,9,DRIVER_IDENTIFIED,ACCOUNT
2024,6,2024-06,2024-06-01,591,Income tax - payable,Tax,Income Tax,-5993322.89,0.0,-5993322.89,2.5351450903256554,-2.5508211748702956,NET_PROFIT,UNFAVORABLE,6,DRIVER_IDENTIFIED,ACCOUNT
2024,6,2024-06,2024-06-01,602,Revenues from services,Revenue,Sales Revenue,-7745502.49,0.0,-7745502.49,3.2763081465862154,-3.296567217239083,NET_PROFIT,UNFAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2024,6,2024-06,2024-06-01,641,Revenues from sale of long-term intangible and tangible assets,Other Operating Income,Other Operating Income,-6980718.8,0.0,-6980718.8,2.952808536695409,-2.971067245611918,NET_PROFIT,UNFAVORABLE,4,DRIVER_IDENTIFIED,ACCOUNT
2024,6,2024-06,2024-06-01,662,Interest revenues,Financial Result,Interest Income,-4093963.35,0.0,-4093963.35,1.7317256682504008,-1.742433804083419,NET_PROFIT,UNFAVORABLE,7,DRIVER_IDENTIFIED,ACCOUNT
2024,7,2024-07,2024-07-01,501,Material consumption,Operating Costs,Material Consumption,-6958173.25,0.0,-6958173.25,3.766076820823522,-3.8101752176974655,NET_PROFIT,UNFAVORABLE,7,DRIVER_IDENTIFIED,ACCOUNT
2024,7,2024-07,2024-07-01,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-25855615.7,0.0,-25855615.7,13.994223983412708,-14.158087566797722,NET_PROFIT,UNFAVORABLE,3,DRIVER_IDENTIFIED,ACCOUNT
2024,7,2024-07,2024-07-01,541,Net book value of sold long-term intangible and tangible assets,Non-Core Operating Items,Fixed Asset Disposal Costs,-37722294.0,0.0,-37722294.0,20.417004859959505,-20.6560751779927,NET_PROFIT,UNFAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
2024,7,2024-07,2024-07-01,549,Shortages and damages in operating area,Operating Costs,Shortages & Damages,-4802881.71,0.0,-4802881.71,2.599535945901928,-2.6299748809753227,NET_PROFIT,UNFAVORABLE,8,DRIVER_IDENTIFIED,ACCOUNT
2024,7,2024-07,2024-07-01,562,Interest expenses,Financial Result,Interest Expense,-3667275.82,0.0,-3667275.82,1.9848948804585418,-2.0081367542587634,NET_PROFIT,UNFAVORABLE,10,DRIVER_IDENTIFIED,ACCOUNT
2024,7,2024-07,2024-07-01,568,Other and extraordinary financial expenses,Financial Result,Other Financial Expenses,-3983128.22,0.0,-3983128.22,2.1558484281359416,-2.181092060729505,NET_PROFIT,UNFAVORABLE,9,DRIVER_IDENTIFIED,ACCOUNT
2024,7,2024-07,2024-07-01,591,Income tax - payable,Tax,Income Tax,-8086271.66,0.0,-8086271.66,4.376654499887329,-4.4279023783291604,NET_PROFIT,UNFAVORABLE,5,DRIVER_IDENTIFIED,ACCOUNT
2024,7,2024-07,2024-07-01,602,Revenues from services,Revenue,Sales Revenue,-9155108.3,0.0,-9155108.3,4.955157039350672,-5.01317881959843,NET_PROFIT,UNFAVORABLE,4,DRIVER_IDENTIFIED,ACCOUNT
2024,7,2024-07,2024-07-01,641,Revenues from sale of long-term intangible and tangible assets,Other Operating Income,Other Operating Income,-64313079.6,0.0,-64313079.6,34.80913591183406,-35.21672905539172,NET_PROFIT,UNFAVORABLE,1,DRIVER_IDENTIFIED,ACCOUNT
2024,7,2024-07,2024-07-01,662,Interest revenues,Financial Result,Interest Income,-7051031.37,0.0,-7051031.37,3.816335818521984,-3.8610227167283324,NET_PROFIT,UNFAVORABLE,6,DRIVER_IDENTIFIED,ACCOUNT
2024,8,2024-08,2024-08-01,501,Material consumption,Operating Costs,Material Consumption,-6074659.35,0.0,-6074659.35,4.828332389667697,-4.946479376650398,NET_PROFIT,UNFAVORABLE,6,DRIVER_IDENTIFIED,ACCOUNT
2024,8,2024-08,2024-08-01,504,Cost of goods sold,Operating Costs,Cost of Goods Sold,-22615324.82,0.0,-22615324.82,17.975379200689133,-18.415228142526193,NET_PROFIT,UNFAVORABLE,2,DRIVER_IDENTIFIED,ACCOUNT
