calendar_year,calendar_month,year_month,period,management_group,management_line,actual_amount,plan_amount,variance,abs_variance,contribution_pct,driver_rank,driver_type,root_cause_status,analysis_level
2025,12,2025-12,2025-12-01,Tax,Income Tax,-6866193.71,0.0,-6866193.71,6866193.71,1.159703485762858,9,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,1,2026-01,2026-01-01,Closing Accounts,Closing Balance Sheet Account,92328017.94,0.0,92328017.94,92328017.94,27.434743575032016,2,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,1,2026-01,2026-01-01,Closing Accounts,Opening Balance Sheet Account,-48441678.8,0.0,-48441678.8,48441678.8,14.394168377855946,3,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,1,2026-01,2026-01-01,Closing Accounts,Profit and Loss Account,-43886339.14,0.0,-43886339.14,43886339.14,13.040575197176068,4,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,1,2026-01,2026-01-01,EBITDA Adjustments,Depreciation,0.0,-2094757.35,2094757.35,2094757.35,0.6224451908683917,11,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,1,2026-01,2026-01-01,EBITDA Adjustments,Provisions,-1705523.51,-191213.69,-1514309.82,1514309.82,0.44996852019341516,14,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,1,2026-01,2026-01-01,Financial Result,FX Gains,-4081834.79,1654293.54,-5736128.33,5736128.33,1.7044577946999155,7,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,1,2026-01,2026-01-01,Financial Result,FX Losses,-1244765.11,-1850574.53,605809.4199999999,605809.4199999999,0.18001281153722629,19,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,1,2026-01,2026-01-01,Financial Result,Interest Expense,-3658887.13,-2844577.46,-814309.6699999999,814309.6699999999,0.24196747082382927,18,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,1,2026-01,2026-01-01,Financial Result,Interest Income,-5831264.71,3632004.22,-9463268.93,9463268.93,2.811956351590207,6,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,1,2026-01,2026-01-01,Financial Result,Other Financial Expenses,-4009016.85,-6103487.9,2094471.0500000003,2094471.0500000003,0.6223601184574293,12,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,1,2026-01,2026-01-01,Non-Core Operating Items,Fixed Asset Disposal Costs,0.0,-97813664.55,97813664.55,97813664.55,29.06477215624119,1,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,1,2026-01,2026-01-01,Operating Costs,Cost of Goods Sold,-26206722.07,-28720568.34,2513846.2699999996,2513846.2699999996,0.7469750715250834,9,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,1,2026-01,2026-01-01,Operating Costs,Energy Consumption,-351655.23,-440812.25,89157.02000000002,89157.02000000002,0.026492499635414588,22,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,1,2026-01,2026-01-01,Operating Costs,Inventory Change,-412587.04,-279132.04,-133455.0,133455.0,0.03965539156472763,21,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,1,2026-01,2026-01-01,Operating Costs,Material Consumption,-6726449.99,-7787214.04,1060764.0499999998,1060764.0499999998,0.31519998321933473,16,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,1,2026-01,2026-01-01,Operating Costs,Other Operating Costs,-736106.18,-753572.78,17466.599999999977,17466.599999999977,0.005190100500576755,24,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,1,2026-01,2026-01-01,Operating Costs,Other Services,-971176.7,519192.45,-1490369.15,1490369.15,0.44285468674264944,15,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,1,2026-01,2026-01-01,Operating Costs,Payroll Costs,-1222366.19,-1371649.69,149283.5,149283.5,0.04435873999964795,20,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,1,2026-01,2026-01-01,Operating Costs,Repairs & Maintenance,0.0,-830282.47,830282.47,830282.47,0.24671369718016725,17,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,1,2026-01,2026-01-01,Operating Costs,Shortages & Damages,-5749219.62,-4180278.85,-1568940.77,1568940.77,0.4662017951835096,13,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,1,2026-01,2026-01-01,Operating Costs,Social & Health Insurance,-969136.99,-1008056.56,38919.570000000065,38919.570000000065,0.011564728094719787,23,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,1,2026-01,2026-01-01,Other Operating Income,Other Operating Income,0.0,-17413528.86,17413528.86,17413528.86,5.174330714225658,5,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,1,2026-01,2026-01-01,Revenue,Sales Revenue,-7971258.77,-10119517.91,2148259.1400000006,2148259.1400000006,0.6383429424090896,10,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,1,2026-01,2026-01-01,Tax,Income Tax,-1727533.6099999999,-6017342.02,4289808.41,4289808.41,1.2746920852438024,8,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,2,2026-02,2026-02-01,Closing Accounts,Closing Balance Sheet Account,111501301.16,0.0,111501301.16,111501301.16,27.628777339062253,2,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,2,2026-02,2026-02-01,Closing Accounts,Opening Balance Sheet Account,-70207677.48,0.0,-70207677.48,70207677.48,17.39667849977954,3,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,2,2026-02,2026-02-01,Closing Accounts,Profit and Loss Account,-41293623.68,0.0,-41293623.68,41293623.68,10.232098839282717,4,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,2,2026-02,2026-02-01,EBITDA Adjustments,Depreciation,0.0,-22277235.65,22277235.65,22277235.65,5.520050233498726,5,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,2,2026-02,2026-02-01,EBITDA Adjustments,Provisions,-112248.9,-1149822.67,1037573.7699999999,1037573.7699999999,0.25709919405375836,11,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,2,2026-02,2026-02-01,Financial Result,FX Gains,-2432871.41,860464.24,-3293335.6500000004,3293335.6500000004,0.8160517987684968,9,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,2,2026-02,2026-02-01,Financial Result,FX Losses,-875509.77,-1362383.03,486873.26,486873.26,0.12064175711797914,19,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,2,2026-02,2026-02-01,Financial Result,Interest Expense,-2377739.74,-3059402.25,681662.5099999998,681662.5099999998,0.16890835813791047,15,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,2,2026-02,2026-02-01,Financial Result,Interest Income,-6656421.25,4173353.98,-10829775.23,10829775.23,2.6834973704244236,6,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,2,2026-02,2026-02-01,Financial Result,Other Financial Expenses,-3391140.69,-4750486.96,1359346.27,1359346.27,0.3368308264548579,10,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,2,2026-02,2026-02-01,Non-Core Operating Items,Fixed Asset Disposal Costs,0.0,-123774665.7,123774665.7,123774665.7,30.66998002054675,1,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,2,2026-02,2026-02-01,Operating Costs,Cost of Goods Sold,-22978141.49,-23273856.85,295715.36000000313,295715.36000000313,0.07327496407828218,21,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,2,2026-02,2026-02-01,Operating Costs,Energy Consumption,125065.27,88032.83,37032.44,37032.44,0.00917622510623429,24,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,2,2026-02,2026-02-01,Operating Costs,Inventory Change,-548184.56,0.0,-548184.56,548184.56,0.1358340126203404,16,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,2,2026-02,2026-02-01,Operating Costs,Material Consumption,-6014860.42,-6375576.69,360716.2700000005,360716.2700000005,0.08938146373831136,20,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,2,2026-02,2026-02-01,Operating Costs,Other Operating Costs,-705449.74,-1693504.08,988054.3400000001,988054.3400000001,0.24482883226251773,12,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,2,2026-02,2026-02-01,Operating Costs,Other Services,-545205.82,0.0,-545205.82,545205.82,0.13509591411068386,17,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,2,2026-02,2026-02-01,Operating Costs,Payroll Costs,-1236658.82,-1141420.99,-95237.83000000007,95237.83000000007,0.023598870792993224,22,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,2,2026-02,2026-02-01,Operating Costs,Repairs & Maintenance,361295.43,400333.9,-39038.47000000003,39038.47000000003,0.00967329693973647,23,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,2,2026-02,2026-02-01,Operating Costs,Shortages & Damages,-4988414.17,-4047169.75,-941244.4199999999,941244.4199999999,0.23322985679331237,13,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,2,2026-02,2026-02-01,Operating Costs,Social & Health Insurance,-12460.66,-872689.3,860228.64,860228.64,0.21315505117863637,14,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,2,2026-02,2026-02-01,Other Operating Income,Other Operating Income,0.0,-8172165.96,8172165.96,8172165.96,2.0249714697293846,7,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,2,2026-02,2026-02-01,Revenue,Sales Revenue,-8864463.190000001,-9405882.8,541419.6099999994,541419.6099999994,0.1341577335517069,18,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,2,2026-02,2026-02-01,Tax,Income Tax,-1045194.5900000001,-4447317.52,3402122.9299999997,3402122.9299999997,0.8430080719704499,8,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,3,2026-03,2026-03-01,Closing Accounts,Closing Balance Sheet Account,229403499.91,0.0,229403499.91,229403499.91,44.39878506642209,1,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,3,2026-03,2026-03-01,Closing Accounts,Opening Balance Sheet Account,-215283755.66,0.0,-215283755.66,215283755.66,41.66604781352689,2,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,3,2026-03,2026-03-01,Closing Accounts,Profit and Loss Account,-14119744.25,0.0,-14119744.25,14119744.25,2.7327372528952067,4,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,3,2026-03,2026-03-01,EBITDA Adjustments,Depreciation,0.0,-32259026.45,32259026.45,32259026.45,6.243416435963194,3,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,3,2026-03,2026-03-01,EBITDA Adjustments,Provisions,-2020071.15,-1226765.01,-793306.1399999999,793306.1399999999,0.1535365799368852,11,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,3,2026-03,2026-03-01,Financial Result,FX Gains,-2873883.73,2819946.47,-5693830.2,5693830.2,1.1019846835540075,6,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,3,2026-03,2026-03-01,Financial Result,FX Losses,-941068.21,-957696.04,16627.830000000075,16627.830000000075,0.003218152515461369,23,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,3,2026-03,2026-03-01,Financial Result,Interest Expense,-3980762.8,-3433025.29,-547737.5099999998,547737.5099999998,0.10600919335950865,14,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,3,2026-03,2026-03-01,Financial Result,Interest Income,-3264675.88,6131522.34,-9396198.219999999,9396198.219999999,1.8185415016551472,5,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,3,2026-03,2026-03-01,Financial Result,Other Financial Expenses,-5166937.45,-5019681.63,-147255.8200000003,147255.8200000003,0.028499911747313117,19,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,3,2026-03,2026-03-01,Non-Core Operating Items,Fixed Asset Disposal Costs,0.0,-1690531.5,1690531.5,1690531.5,0.3271857000698021,8,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,3,2026-03,2026-03-01,Operating Costs,Cost of Goods Sold,-25050969.86,-24096800.66,-954169.1999999993,954169.1999999993,0.18467003879374194,10,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,3,2026-03,2026-03-01,Operating Costs,Energy Consumption,175041.45,180828.11,-5786.659999999974,5786.659999999974,0.0011199509758711462,24,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,3,2026-03,2026-03-01,Operating Costs,Inventory Change,-154111.09,-66225.52,-87885.56999999999,87885.56999999999,0.017009385359860848,21,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,3,2026-03,2026-03-01,Operating Costs,Material Consumption,-6797977.33,-7402968.87,604991.54,604991.54,0.11709014623578898,13,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,3,2026-03,2026-03-01,Operating Costs,Other Operating Costs,-559397.68,-493529.23,-65868.45000000007,65868.45000000007,0.012748188913228048,22,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,3,2026-03,2026-03-01,Operating Costs,Other Services,-208469.79,72485.24,-280955.03,280955.03,0.0543760753222772,17,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,3,2026-03,2026-03-01,Operating Costs,Payroll Costs,-2080113.84,-1875385.21,-204728.63000000012,204728.63000000012,0.03962320733501951,18,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,3,2026-03,2026-03-01,Operating Costs,Repairs & Maintenance,161052.05,49544.01,111508.03999999998,111508.03999999998,0.021581281467284986,20,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,3,2026-03,2026-03-01,Operating Costs,Shortages & Damages,-6071486.12,-7542881.65,1471395.5300000003,1471395.5300000003,0.28477409416069893,9,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,3,2026-03,2026-03-01,Operating Costs,Social & Health Insurance,-1520688.66,-1014303.06,-506385.59999999986,506385.59999999986,0.09800593898502732,15,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,3,2026-03,2026-03-01,Other Operating Income,Other Operating Income,0.0,-734600.16,734600.16,734600.16,0.14217461645700696,12,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,3,2026-03,2026-03-01,Revenue,Sales Revenue,-10944875.870000001,-10501778.030000001,-443097.83999999985,443097.83999999985,0.08575721717094127,16,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,3,2026-03,2026-03-01,Tax,Income Tax,-8786682.02,-10652483.97,1865801.9500000011,1865801.9500000011,0.3611075671777499,7,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,4,2026-04,2026-04-01,Closing Accounts,Closing Balance Sheet Account,133688634.33,0.0,133688634.33,133688634.33,32.4797392997242,1,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,4,2026-04,2026-04-01,Closing Accounts,Opening Balance Sheet Account,-95177873.81,0.0,-95177873.81,95177873.81,23.123525376286548,2,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,4,2026-04,2026-04-01,Closing Accounts,Profit and Loss Account,-38510760.52,0.0,-38510760.52,38510760.52,9.356213923437656,4,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,4,2026-04,2026-04-01,EBITDA Adjustments,Depreciation,0.0,-8763978.73,8763978.73,8763978.73,2.12921424326983,7,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,4,2026-04,2026-04-01,EBITDA Adjustments,Provisions,-1918296.22,-2306845.88,388549.6599999999,388549.6599999999,0.09439838865168601,21,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,4,2026-04,2026-04-01,Financial Result,FX Gains,-2000896.52,1512755.69,-3513652.21,3513652.21,0.8536440539066116,8,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,4,2026-04,2026-04-01,Financial Result,FX Losses,-892216.56,-2123131.79,1230915.23,1230915.23,0.29905164317688376,12,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,4,2026-04,2026-04-01,Financial Result,Interest Expense,-3533713.83,-2245621.37,-1288092.46,1288092.46,0.3129428878110107,11,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,4,2026-04,2026-04-01,Financial Result,Interest Income,-6073290.89,4724823.64,-10798114.53,10798114.53,2.623408838160759,6,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,4,2026-04,2026-04-01,Financial Result,Other Financial Expenses,-5760388.25,-6666969.66,906581.4100000001,906581.4100000001,0.2202545339650369,13,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,4,2026-04,2026-04-01,Non-Core Operating Items,Fixed Asset Disposal Costs,0.0,-77650411.65,77650411.65,77650411.65,18.865217223198986,3,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,4,2026-04,2026-04-01,Operating Costs,Cost of Goods Sold,-25250767.93,-25102302.45,-148465.48000000045,148465.48000000045,0.03606978341558493,23,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,4,2026-04,2026-04-01,Operating Costs,Energy Consumption,950428.02,-918761.61,1869189.63,1869189.63,0.4541208172886864,10,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,4,2026-04,2026-04-01,Operating Costs,Inventory Change,0.0,-421583.73,421583.73,421583.73,0.1024240371070392,20,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,4,2026-04,2026-04-01,Operating Costs,Material Consumption,-6764645.68,-7339002.02,574356.3399999999,574356.3399999999,0.1395402405136062,18,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,4,2026-04,2026-04-01,Operating Costs,Other Operating Costs,-1809508.42,-1029043.26,-780465.1599999999,780465.1599999999,0.1896145102862278,16,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,4,2026-04,2026-04-01,Operating Costs,Other Services,827389.11,19416.97,807972.14,807972.14,0.19629734868756413,15,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,4,2026-04,2026-04-01,Operating Costs,Payroll Costs,-1036119.82,-1403533.54,367413.7200000001,367413.7200000001,0.08926339849717475,22,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,4,2026-04,2026-04-01,Operating Costs,Repairs & Maintenance,0.0,53150.07,-53150.07,53150.07,0.012912843533885266,24,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,4,2026-04,2026-04-01,Operating Costs,Shortages & Damages,-4470432.41,-5375598.3,905165.8899999997,905165.8899999997,0.219910632474802,14,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,4,2026-04,2026-04-01,Operating Costs,Social & Health Insurance,-1190876.43,-643866.31,-547010.1199999999,547010.1199999999,0.13289645885719062,19,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,4,2026-04,2026-04-01,Other Operating Income,Other Operating Income,0.0,-30010145.76,30010145.76,30010145.76,7.2909841252884595,5,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,4,2026-04,2026-04-01,Revenue,Sales Revenue,-9759973.179999998,-10404347.37,644374.1900000013,644374.1900000013,0.15655112199747004,17,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,4,2026-04,2026-04-01,Tax,Income Tax,-7008588.449999999,-9567973.64,2559385.1900000013,2559385.1900000013,0.62180427046311,9,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,5,2026-05,2026-05-01,Closing Accounts,Closing Balance Sheet Account,119302142.65,0.0,119302142.65,119302142.65,42.143894864792934,1,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,5,2026-05,2026-05-01,Closing Accounts,Opening Balance Sheet Account,-79565865.03,0.0,-79565865.03,79565865.03,28.106917245300828,2,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,5,2026-05,2026-05-01,Closing Accounts,Profit and Loss Account,-39736277.62,0.0,-39736277.62,39736277.62,14.036977619492102,3,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,5,2026-05,2026-05-01,EBITDA Adjustments,Depreciation,0.0,-1407664.55,1407664.55,1407664.55,0.49726237502823306,10,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,5,2026-05,2026-05-01,EBITDA Adjustments,Provisions,-1133306.54,-707911.36,-425395.18000000005,425395.18000000005,0.15027231987362524,21,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,5,2026-05,2026-05-01,Financial Result,FX Gains,-1749016.01,987681.62,-2736697.63,2736697.63,0.966747911089994,8,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,5,2026-05,2026-05-01,Financial Result,FX Losses,-1480440.37,-922255.58,-558184.7900000002,558184.7900000002,0.19718070926772685,18,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,5,2026-05,2026-05-01,Financial Result,Interest Expense,-2086022.02,-950865.04,-1135156.98,1135156.98,0.40099813261950545,12,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,5,2026-05,2026-05-01,Financial Result,Interest Income,-4637907.53,4042290.25,-8680197.780000001,8680197.780000001,3.0663099129672595,6,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,5,2026-05,2026-05-01,Financial Result,Other Financial Expenses,-3005032.56,-5933719.9,2928687.3400000003,2928687.3400000003,1.0345689407348635,7,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,5,2026-05,2026-05-01,Non-Core Operating Items,Fixed Asset Disposal Costs,0.0,-9004910.25,9004910.25,9004910.25,3.181015717012323,5,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,5,2026-05,2026-05-01,Operating Costs,Cost of Goods Sold,-23485545.98,-24064858.74,579312.7599999979,579312.7599999979,0.20464423780634364,16,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,5,2026-05,2026-05-01,Operating Costs,Energy Consumption,284042.2,-884744.03,1168786.23,1168786.23,0.41287778159227967,11,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,5,2026-05,2026-05-01,Operating Costs,Inventory Change,-192778.33,-339314.94,146536.61000000002,146536.61000000002,0.051764564730415304,23,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,5,2026-05,2026-05-01,Operating Costs,Material Consumption,-6245013.97,-6916972.94,671958.9700000007,671958.9700000007,0.2373718321909332,14,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,5,2026-05,2026-05-01,Operating Costs,Other Operating Costs,-444398.51,-1023164.65,578766.14,578766.14,0.20445114239917658,17,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,5,2026-05,2026-05-01,Operating Costs,Other Services,420045.69,507008.22,-86962.52999999997,86962.52999999997,0.030719814750086553,24,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,5,2026-05,2026-05-01,Operating Costs,Payroll Costs,-1386558.82,-2043412.57,656853.75,656853.75,0.23203586093803472,15,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,5,2026-05,2026-05-01,Operating Costs,Repairs & Maintenance,205703.36,-43697.24,249400.59999999998,249400.59999999998,0.08810162526964704,22,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,5,2026-05,2026-05-01,Operating Costs,Shortages & Damages,-4588425.7,-4051325.56,-537100.1400000001,537100.1400000001,0.18973248366906487,19,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,5,2026-05,2026-05-01,Operating Costs,Social & Health Insurance,213490.54,-2066535.15,2280025.69,2280025.69,0.8054269674794223,9,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,5,2026-05,2026-05-01,Other Operating Income,Other Operating Income,0.0,-9222705.24,9222705.24,9222705.24,3.2579525511441845,4,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,5,2026-05,2026-05-01,Revenue,Sales Revenue,-7632254.499999999,-8589562.360000001,957307.8600000022,957307.8600000022,0.33817231534089304,13,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,5,2026-05,2026-05-01,Tax,Income Tax,-8269544.92,-7803581.83,-465963.08999999985,465963.08999999985,0.1646030745101127,20,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,6,2026-06,2026-06-01,Closing Accounts,Closing Balance Sheet Account,325167715.81,0.0,325167715.81,325167715.81,47.46922512937082,1,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,6,2026-06,2026-06-01,Closing Accounts,Opening Balance Sheet Account,-279242005.51,0.0,-279242005.51,279242005.51,40.76481452690251,2,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,6,2026-06,2026-06-01,Closing Accounts,Profit and Loss Account,-45925710.3,0.0,-45925710.3,45925710.3,6.704410602468302,3,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
2026,6,2026-06,2026-06-01,EBITDA Adjustments,Depreciation,0.0,-1814702.53,1814702.53,1814702.53,0.2649172065708487,9,MANAGEMENT_LINE,DRIVER_IDENTIFIED,MANAGEMENT_LINE
